dependent_spouse,hmale,hage,dep_child,started_business,average_risk_attitude,above_average_risk_attitude,substantial_risk_attitude,college4,grad,ln_total_incomer,log_amt_loan_total_fin_w,amt_loan_total_fin_w,ln_new_worthr,log_share_risky_assets_3_w,share_risky_assets_3_w,ln_Rm_p4,vol_Rm_p4,aaa_diff
1,1,46,2,1,0,0,1,1,0,15.342,-18.42068,0,18.30347,-1.650844,.1918878,.1328945,7.89292,.19
1,1,61,0,0,0,0,1,1,0,12.04355,-18.42068,0,13.76947,-.2108231,.8099173,.1328945,7.89292,.19
1,1,61,0,0,1,0,0,1,0,13.26038,-18.42068,0,15.56645,-.9516301,.3861111,.1328945,7.89292,.19
1,1,58,1,0,1,0,0,1,0,11.95059,-18.42068,0,13.83818,-.8246554,.4383861,.1328945,7.89292,.19
1,1,46,0,0,0,1,0,1,0,12.38882,-18.42068,0,12.7116,-2.367124,.09375,.1328945,7.89292,.19
1,1,55,0,1,1,0,0,1,0,11.27273,-18.42068,0,13.66803,-.2829088,.7535885,.1328945,7.89292,.19
1,1,46,0,0,1,0,0,0,1,11.85998,-18.42068,0,11.14848,-3.247551,.0388693,.1328945,7.89292,.19
0,1,55,0,0,0,0,0,1,0,8.550296,-18.42068,0,6.801096,-18.42068,0,.1328945,7.89292,.19
1,1,61,0,0,1,0,0,1,0,13.33424,-18.42068,0,14.89969,-.0299471,.9704969,.1328945,7.89292,.19
0,1,58,0,0,1,0,0,1,0,9.276443,-18.42068,0,9.090113,-18.42068,0,.1328945,7.89292,.19
1,1,46,2,0,1,0,0,0,1,11.79746,-18.42068,0,13.01584,-1.325258,.2657343,.1328945,7.89292,.19
0,0,58,1,0,1,0,0,1,0,10.50022,-18.42068,0,-10.19273,-18.42068,0,.1328945,7.89292,.19
1,1,49,3,0,1,0,0,1,0,12.48021,-18.42068,0,14.4343,-.3009365,.7401248,.1328945,7.89292,.19
1,1,58,1,0,0,1,0,0,1,13.18847,-18.42068,0,15.49105,-.4326609,.6487805,.1328945,7.89292,.19
1,1,52,1,0,1,0,0,0,1,12.89194,-18.42068,0,15.66897,-3.830243,.0217043,.1328945,7.89292,.19
1,1,58,0,0,0,0,0,1,0,10.86568,-18.42068,0,12.41723,-18.42068,0,.1328945,7.89292,.19
1,1,61,0,1,0,1,0,0,1,12.7513,-18.42068,0,15.6799,-1.071339,.3425495,.1328945,7.89292,.19
1,1,55,0,0,0,0,0,1,0,11.22893,-18.42068,0,11.94459,-18.42068,0,.1328945,7.89292,.19
1,1,61,0,0,0,1,0,1,0,10.16585,-18.42068,0,14.60651,-1.277442,.2787495,.1328945,7.89292,.19
1,1,55,0,0,0,1,0,0,1,13.32869,-18.42068,0,16.41823,-3.399646,.0333851,.1328945,7.89292,.19
1,1,52,0,1,0,0,1,1,0,12.39039,-18.42068,0,14.91361,-18.42068,0,.1328945,7.89292,.19
1,1,49,0,1,0,1,0,1,0,13.49181,-18.42068,0,16.10535,-18.42068,0,.1328945,7.89292,.19
1,1,40,0,1,1,0,0,0,1,12.86586,-18.42068,0,14.59566,-3.830812,.021692,.1328945,7.89292,.19
1,1,58,0,0,0,1,0,0,1,12.92189,-18.42068,0,14.96426,-.997443,.3688213,.1328945,7.89292,.19
1,1,49,3,1,0,1,0,0,1,14.22068,-18.42068,0,17.02058,-.3611648,.6968641,.1328945,7.89292,.19
1,1,43,4,1,1,0,0,0,1,12.5896,-3.161247,.0423729,14.15734,-18.42068,0,.1328945,7.89292,.19
1,1,58,0,0,1,0,0,0,1,12.97279,-18.42068,0,15.10747,-.8972172,.4077027,.1328945,7.89292,.19
1,1,52,0,1,1,0,0,0,1,13.22886,-18.42068,0,15.68337,-.6773987,.5079365,.1328945,7.89292,.19
1,1,40,0,0,1,0,0,1,0,14.08305,-18.42068,0,14.06991,-1.360258,.2565945,.1328945,7.89292,.19
1,1,43,1,0,1,0,0,1,0,11.11629,-.479573,.6190476,-10.92005,-.3703738,.6904762,.1328945,7.89292,.19
0,0,61,0,0,1,0,0,1,0,11.72804,-18.42068,0,11.73527,-18.42068,0,.1328945,7.89292,.19
0,0,52,0,0,1,0,0,0,1,16.01849,-18.42068,0,16.07013,-.4589781,.631929,.1328945,7.89292,.19
1,1,52,1,1,0,1,0,0,1,17.08714,-18.42068,0,19.06363,-.4022722,.6687987,.1328945,7.89292,.19
1,1,43,3,1,1,0,0,1,0,13.92788,-18.42068,0,15.58637,-18.42068,0,.1328945,7.89292,.19
1,1,58,2,0,1,0,0,0,1,16.25466,-18.42068,0,17.64777,-.3967988,.6724693,.1328945,7.89292,.19
0,1,52,0,0,0,0,0,1,0,11.49942,-18.42068,0,15.25215,-18.42068,0,.1328945,7.89292,.19
1,1,58,0,1,1,0,0,1,0,12.3114,-18.42068,0,14.47184,-1.452745,.2339272,.1328945,7.89292,.19
1,1,49,0,0,1,0,0,1,0,11.29277,-18.42068,0,11.20187,-18.42068,0,.1328945,7.89292,.19
1,1,40,0,1,0,1,0,1,0,12.14221,-18.42068,0,12.95413,-18.42068,0,.1328945,7.89292,.19
0,1,52,1,0,1,0,0,0,1,11.82692,-18.42068,0,12.81783,-18.42068,0,.1328945,7.89292,.19
1,1,55,0,1,0,1,0,0,1,12.27651,-18.42068,0,14.52725,-18.42068,0,.1328945,7.89292,.19
1,1,61,0,0,0,0,0,0,1,10.98529,-18.42068,0,13.00358,-18.42068,0,.1328945,7.89292,.19
1,1,43,2,1,0,0,0,1,0,12.58437,-18.42068,0,15.24216,-4.489758,.0112233,.1328945,7.89292,.19
1,1,61,0,0,1,0,0,0,1,12.10071,-.7703689,.4628423,12.86281,-18.42068,0,.1328945,7.89292,.19
1,1,49,2,0,1,0,0,1,0,15.47844,-18.42068,0,16.76704,-2.098723,.1226128,.1328945,7.89292,.19
1,1,58,0,0,0,0,0,1,0,12.73276,-18.42068,0,16.46221,-1.673083,.1876676,.1328945,7.89292,.19
1,1,58,0,0,0,0,0,1,0,10.96284,-18.42068,0,12.45537,-1.368003,.2546149,.1328945,7.89292,.19
1,1,58,0,0,1,0,0,1,0,12.97279,-18.42068,0,16.69738,-1.346715,.2600932,.1328945,7.89292,.19
0,1,55,0,1,1,0,0,0,1,12.03487,-18.42068,0,16.11196,-.0903301,.9136295,.1328945,7.89292,.19
1,1,49,2,0,1,0,0,1,0,13.67413,-18.42068,0,15.15056,-.7650026,.4653327,.1328945,7.89292,.19
0,0,43,0,1,1,0,0,0,1,10.7333,-18.42068,0,12.45249,-.117783,.8888889,.1328945,7.89292,.19
0,1,52,1,1,1,0,0,0,1,13.10133,-18.42068,0,15.60214,-.5354062,.5854314,.1328945,7.89292,.19
1,1,55,0,1,0,1,0,1,0,16.01642,-18.42068,0,18.62506,-.2941019,.7452005,.1328945,7.89292,.19
1,1,46,1,0,0,1,0,0,1,11.48437,-18.42068,0,12.36106,-18.42068,0,.1328945,7.89292,.19
1,1,55,2,0,0,1,0,0,1,14.52532,-18.42068,0,16.9655,-.2313699,.7934459,.1328945,7.89292,.19
1,1,40,0,0,1,0,0,1,0,11.91464,-18.42068,0,14.10505,-3.457892,.0314961,.1328945,7.89292,.19
1,1,52,3,0,0,1,0,0,1,12.36442,-18.42068,0,13.45652,-.125038,.8824634,.1328945,7.89292,.19
1,1,55,2,0,0,1,0,0,1,12.13623,-18.42068,0,13.96698,-.4039314,.6676899,.1328945,7.89292,.19
1,1,49,3,0,0,1,0,0,1,11.70368,-18.42068,0,14.36006,-1.864468,.1549787,.1328945,7.89292,.19
1,1,43,0,0,0,1,0,1,0,11.30239,-18.42068,0,13.37592,-.5350303,.5856515,.1328945,7.89292,.19
0,1,58,0,1,0,1,0,1,0,10.47036,-18.42068,0,12.27162,-18.42068,0,.1328945,7.89292,.19
1,1,61,0,0,1,0,0,1,0,12.26905,-18.42068,0,14.34319,-.6333972,.5307856,.1328945,7.89292,.19
1,1,58,0,0,0,1,0,0,1,12.91666,-18.42068,0,14.68092,-1.693915,.1837985,.1328945,7.89292,.19
1,1,55,1,0,0,1,0,0,1,14.2321,-18.42068,0,16.81153,-.3234128,.7236751,.1328945,7.89292,.19
1,1,58,0,1,0,0,1,1,0,16.05863,-18.42068,0,17.42327,-1.788387,.1672298,.1328945,7.89292,.19
1,1,58,0,0,1,0,0,0,1,11.26432,-18.42068,0,13.5133,-1.355663,.2577763,.1328945,7.89292,.19
1,1,55,0,1,1,0,0,0,1,13.64431,-18.42068,0,15.92042,-4.229749,.014556,.1328945,7.89292,.19
1,1,55,0,0,0,1,0,1,0,14.7295,-18.42068,0,18.03596,-.1629613,.849624,.1328945,7.89292,.19
1,1,49,2,1,0,1,0,0,1,13.9153,-18.42068,0,15.40492,-1.126798,.3240693,.1328945,7.89292,.19
0,1,58,0,1,0,1,0,1,0,10.40784,-18.42068,0,12.60686,-1.134623,.3215434,.1328945,7.89292,.19
1,1,61,0,0,1,0,0,1,0,12.32386,-18.42068,0,15.0677,-.3568405,.6998841,.1328945,7.89292,.19
1,1,46,3,0,0,1,0,0,1,14.33813,-18.42068,0,15.58604,-.2857571,.7514451,.1328945,7.89292,.19
0,1,58,0,1,0,0,0,0,1,9.807071,-18.42068,0,10.0236,-18.42068,0,.1328945,7.89292,.19
1,1,52,0,0,1,0,0,1,0,10.4496,-18.42068,0,12.47114,-18.42068,0,.1328945,7.89292,.19
1,1,55,0,0,0,1,0,1,0,13.13792,-18.42068,0,16.14892,-.7360775,.478989,.1328945,7.89292,.19
1,1,49,2,1,0,1,0,0,1,13.76807,-18.42068,0,18.62328,-1.342008,.2613204,.1328945,7.89292,.19
1,1,40,0,1,1,0,0,0,1,13.04245,-18.42068,0,13.93267,-18.42068,0,.1328945,7.89292,.19
0,0,52,0,0,1,0,0,1,0,10.72831,-1.343735,.2608696,11.0145,-18.42068,0,.1328945,7.89292,.19
1,1,52,0,0,1,0,0,1,0,13.10635,-18.42068,0,15.16522,-1.774952,.1694915,.1328945,7.89292,.19
1,1,52,0,1,1,0,0,0,1,15.42386,-18.42068,0,16.49386,-2.23203,.1073103,.1328945,7.89292,.19
1,1,61,0,0,0,1,0,1,0,15.87347,-18.42068,0,18.51502,-.4362586,.6464505,.1328945,7.89292,.19
1,1,58,1,0,1,0,0,1,0,15.87222,-18.42068,0,17.54019,-1.09606,.3341851,.1328945,7.89292,.19
1,1,40,0,0,1,0,0,1,0,11.9687,-18.42068,0,12.29002,-18.42068,0,.1328945,7.89292,.19
1,1,49,2,0,1,0,0,0,1,12.19253,-18.42068,0,10.87077,-.9932518,.3703704,.1328945,7.89292,.19
1,1,52,1,0,0,1,0,1,0,11.95367,-18.42068,0,13.90015,-1.569607,.2081269,.1328945,7.89292,.19
1,1,58,0,0,1,0,0,0,1,16.41689,-18.42068,0,18.87979,-18.42068,0,.1328945,7.89292,.19
0,1,43,0,0,1,0,0,1,0,11.70155,-18.42068,0,15.28341,-18.42068,0,.1328945,7.89292,.19
1,1,52,0,1,1,0,0,0,1,16.24977,-18.42068,0,18.66601,-.2527044,.7766974,.1328945,7.89292,.19
1,1,40,0,1,0,1,0,1,0,11.98954,-18.42068,0,11.59229,-18.42068,0,.1328945,7.89292,.19
1,1,52,0,0,1,0,0,0,1,14.64572,-18.42068,0,17.18015,-1.286981,.2761031,.1328945,7.89292,.19
1,1,58,0,1,0,0,0,0,1,12.59426,-18.42068,0,14.29835,-.0567583,.9448224,.1328945,7.89292,.19
1,1,46,2,0,0,1,0,1,0,11.63431,-18.42068,0,13.15664,-3.715633,.02434,.1328945,7.89292,.19
1,1,43,2,0,1,0,0,0,1,11.42645,-3.582175,.0278151,13.80554,-1.736349,.1761624,.1328945,7.89292,.19
1,1,43,2,0,1,0,0,0,1,12.66964,-18.42068,0,-13.99625,-5.47667,.0041832,.1328945,7.89292,.19
1,1,52,0,0,0,1,0,0,1,14.48257,-18.42068,0,15.86807,-1.697731,.1830986,.1328945,7.89292,.19
1,1,58,0,0,1,0,0,0,1,11.48472,-18.42068,0,15.28675,-.7674552,.4641928,.1328945,7.89292,.19
1,1,55,0,0,0,1,0,0,1,11.73377,-18.42068,0,13.72804,-.2409767,.7858599,.1328945,7.89292,.19
1,1,43,3,0,1,0,0,0,1,11.79801,-18.42068,0,13.61791,-18.42068,0,.1328945,7.89292,.19
1,1,58,0,1,1,0,0,1,0,12.11552,-18.42068,0,12.43769,-18.42068,0,.1328945,7.89292,.19
1,1,43,4,0,0,0,0,1,0,10.76609,-18.42068,0,13.23046,-18.42068,0,.1328945,7.89292,.19
1,1,49,2,0,1,0,0,1,0,12.01021,-18.42068,0,13.10347,-2.224623,.1081081,.1328945,7.89292,.19
1,1,52,1,1,1,0,0,1,0,12.02267,-18.42068,0,14.03817,-.9906606,.3713313,.1328945,7.89292,.19
1,1,61,1,1,0,1,0,0,1,14.24078,-18.42068,0,16.3299,-1.381889,.2511038,.1328945,7.89292,.19
1,1,49,2,0,0,1,0,0,1,11.48596,-18.42068,0,11.70151,-18.42068,0,.1328945,7.89292,.19
1,1,55,0,0,1,0,0,1,0,12.5255,-18.42068,0,15.48118,-.7578809,.4686585,.1328945,7.89292,.19
1,1,61,0,0,0,1,0,1,0,16.53615,-18.42068,0,17.01288,-.2637995,.7681276,.1328945,7.89292,.19
1,1,58,0,0,0,1,0,0,1,13.30714,-18.42068,0,15.45747,-.4446529,.6410467,.1328945,7.89292,.19
0,0,55,0,0,1,0,0,0,1,10.91606,-18.42068,0,12.87356,-18.42068,0,.1328945,7.89292,.19
1,1,46,4,0,0,1,0,0,1,13.60168,-18.42068,0,16.97638,-2.84681,.0580291,.1328945,7.89292,.19
0,0,46,2,0,1,0,0,0,1,11.3592,-18.42068,0,12.52755,-2.70805,.0666667,.1328945,7.89292,.19
1,1,49,4,1,0,1,0,0,1,14.85046,-18.42068,0,17.31941,-5.038492,.0064835,.1328945,7.89292,.19
0,0,52,0,1,1,0,0,1,0,10.33627,-18.42068,0,12.31035,-2.382628,.0923077,.1328945,7.89292,.19
1,1,43,2,0,1,0,0,0,1,11.96683,-18.42068,0,14.03,-3.417234,.032803,.1328945,7.89292,.19
1,1,61,0,1,1,0,0,0,1,13.2213,-18.42068,0,15.17186,-.0499799,.9512485,.1328945,7.89292,.19
1,1,40,0,0,0,1,0,1,0,12.49,-18.42068,0,13.61351,-1.286474,.2762431,.1328945,7.89292,.19
1,1,49,2,1,0,1,0,0,1,13.29558,-18.42068,0,14.98653,-1.763865,.1713812,.1328945,7.89292,.19
1,1,55,0,0,1,0,0,1,0,12.36657,-18.42068,0,16.128,-.4411381,.6433039,.1328945,7.89292,.19
1,1,55,1,0,1,0,0,0,1,11.40627,-18.42068,0,13.18418,-.2603556,.7707775,.1328945,7.89292,.19
1,1,58,1,0,1,0,0,0,1,15.42063,-18.42068,0,17.08979,-.5726827,.5640103,.1328945,7.89292,.19
1,1,49,3,0,0,1,0,1,0,12.25707,-18.42068,0,13.79823,-1.166386,.3114905,.1328945,7.89292,.19
1,1,52,0,0,1,0,0,1,0,11.36589,-18.42068,0,12.08135,-5.353182,.0047331,.1328945,7.89292,.19
1,1,52,0,0,0,1,0,1,0,12.22334,-18.42068,0,13.84363,-2.985682,.050505,.1328945,7.89292,.19
0,0,61,0,0,1,0,0,0,1,11.45105,-18.42068,0,13.21858,-3.82592,.0217984,.1328945,7.89292,.19
0,1,43,0,0,1,0,0,1,0,10.6994,-18.42068,0,11.62256,-2.197224,.1111111,.1328945,7.89292,.19
1,1,61,0,0,1,0,0,0,1,15.14523,-18.42068,0,16.64723,-.4092199,.6641682,.1328945,7.89292,.19
0,0,58,0,0,0,0,0,1,0,10.0649,-18.42068,0,11.17855,-.1973595,.8208955,.1328945,7.89292,.19
0,1,52,0,0,1,0,0,0,1,12.88258,-18.42068,0,14.88947,-.0887432,.9150805,.1328945,7.89292,.19
1,1,52,0,1,1,0,0,1,0,11.43488,-18.42068,0,15.0519,-2.768637,.0627474,.1328945,7.89292,.19
1,1,52,0,0,0,0,0,1,0,11.14274,-18.42068,0,11.85052,-18.42068,0,.1328945,7.89292,.19
1,1,43,1,0,0,0,0,1,0,11.49098,-18.42068,0,13.63655,-18.42068,0,.1328945,7.89292,.19
1,1,58,2,0,0,1,0,0,1,15.10539,-18.42068,0,16.29718,-2.369063,.0935684,.1328945,7.89292,.19
1,1,46,3,0,1,0,0,1,0,11.79746,-18.42068,0,11.6996,-18.42068,0,.1328945,7.89292,.19
1,1,52,3,1,1,0,0,0,1,14.02515,-18.42068,0,16.51967,-18.42068,0,.1328945,7.89292,.19
1,1,61,1,0,1,0,0,1,0,11.39639,-18.42068,0,12.85187,-18.42068,0,.1328945,7.89292,.19
1,1,52,0,1,1,0,0,1,0,10.64375,-18.42068,0,12.37504,-.3271912,.7209459,.1328945,7.89292,.19
1,1,61,0,0,1,0,0,0,1,12.06105,-18.42068,0,14.52182,-.9615827,.3822874,.1328945,7.89292,.19
0,1,52,0,1,1,0,0,0,1,15.07247,-18.42068,0,17.10859,-18.42068,0,.1328945,7.89292,.19
1,1,61,0,0,0,1,0,1,0,11.53273,-18.42068,0,13.34591,-.1549906,.8564232,.1328945,7.89292,.19
1,1,49,2,0,1,0,0,0,1,11.27624,-18.42068,0,13.42684,-3.469705,.0311262,.1328945,7.89292,.19
0,1,43,0,0,1,0,0,1,0,10.04015,-18.42068,0,10.00625,-18.42068,0,.1328945,7.89292,.19
1,1,52,4,1,0,0,1,0,1,13.13355,-18.42068,0,15.35381,-1.650681,.1919192,.1328945,7.89292,.19
1,1,52,1,0,0,0,0,1,0,9.825441,-18.42068,0,7.759245,-18.42068,0,.1328945,7.89292,.19
1,1,61,2,0,1,0,0,0,1,13.21767,-18.42068,0,14.37855,-.0695261,.9328358,.1328945,7.89292,.19
1,1,49,1,0,1,0,0,0,1,13.65733,-18.42068,0,15.59128,-.81315,.443459,.1328945,7.89292,.19
1,1,61,0,0,0,1,0,1,0,12.13886,-18.42068,0,12.61117,-18.42068,0,.1328945,7.89292,.19
1,1,52,2,1,1,0,0,1,0,17.31467,-18.42068,0,18.28484,-2.09506,.1230628,.1328945,7.89292,.19
0,1,52,2,0,1,0,0,1,0,11.10638,-18.42068,0,13.82095,-18.42068,0,.1328945,7.89292,.19
1,1,61,0,0,0,1,0,0,1,13.10216,-18.42068,0,14.85543,-.2036608,.815739,.1328945,7.89292,.19
1,1,61,0,0,1,0,0,1,0,11.63514,-18.42068,0,14.34201,-18.42068,0,.1328945,7.89292,.19
1,1,61,0,0,0,1,0,1,0,12.18075,-18.42068,0,14.28238,-5.131867,.0059055,.1328945,7.89292,.19
1,1,61,0,1,1,0,0,1,0,13.27766,-18.42068,0,15.50951,-.4942189,.6100472,.1328945,7.89292,.19
1,1,58,0,0,0,0,1,1,0,15.73478,-18.42068,0,18.25582,-18.42068,0,.1328945,7.89292,.19
0,1,55,0,0,1,0,0,1,0,10.20229,-18.42068,0,4.721654,-18.42068,0,.1328945,7.89292,.19
1,1,40,0,0,0,1,0,0,1,12.21062,-18.42068,0,11.75212,-.0606246,.9411765,.1328945,7.89292,.19
1,1,49,0,1,0,1,0,1,0,11.74624,-18.42068,0,14.67242,-18.42068,0,.1328945,7.89292,.19
1,1,43,3,0,1,0,0,1,0,13.7307,-18.42068,0,14.98796,-.7489672,.4728546,.1328945,7.89292,.19
1,1,49,2,0,1,0,0,1,0,11.74624,-18.42068,0,12.50001,-.0299471,.9704969,.1328945,7.89292,.19
1,1,52,3,0,0,1,0,1,0,12.23538,-18.42068,0,13.86086,-.995234,.369637,.1328945,7.89292,.19
1,1,55,0,1,0,0,1,0,1,9.732289,-18.42068,0,11.61226,-1.559647,.2102102,.1328945,7.89292,.19
0,1,49,0,0,0,1,0,1,0,10.54919,-18.42068,0,7.992825,-18.42068,0,.1328945,7.89292,.19
1,1,58,0,0,0,1,0,1,0,17.10049,-18.42068,0,19.29439,-.0572672,.9443417,.1328945,7.89292,.19
0,0,61,0,0,1,0,0,0,1,11.40757,-18.42068,0,13.38488,-18.42068,0,.1328945,7.89292,.19
0,1,52,0,0,1,0,0,0,1,11.95367,-18.42068,0,14.17615,-.2141621,.8072175,.1328945,7.89292,.19
1,1,58,0,0,1,0,0,1,0,11.36831,-18.42068,0,13.39792,-.5905605,.5540166,.1328945,7.89292,.19
1,1,43,0,0,1,0,0,1,0,11.80944,-18.42068,0,13.06123,-18.42068,0,.1328945,7.89292,.19
0,0,58,0,1,0,1,0,0,1,12.72006,-18.42068,0,15.13409,-18.42068,0,.1328945,7.89292,.19
1,1,58,0,1,0,1,0,0,1,14.64242,-18.42068,0,17.62296,-1.909542,.1481481,.1328945,7.89292,.19
1,1,58,0,0,1,0,0,1,0,11.25052,-18.42068,0,15.13209,-.0299471,.9704969,.1328945,7.89292,.19
1,1,46,2,1,0,0,0,1,0,15.03971,-18.42068,0,16.3502,-1.162661,.3126531,.1328945,7.89292,.19
0,1,49,0,1,0,1,0,0,1,12.69935,-18.42068,0,13.96635,-3.465736,.03125,.1328945,7.89292,.19
1,1,58,0,1,1,0,0,0,1,-18.42068,-18.42068,0,-17.48755,-.9630262,.3817359,.1328945,7.89292,.19
0,0,58,0,1,1,0,0,0,1,12.33515,-18.42068,0,16.20876,-.9429188,.3894893,.1328945,7.89292,.19
1,1,46,0,1,0,1,0,0,1,11.2161,-18.42068,0,14.19526,-.8965544,.407973,.1328945,7.89292,.19
0,1,61,1,1,1,0,0,1,0,12.23563,-18.42068,0,15.48783,-.2635781,.7682976,.1328945,7.89292,.19
0,0,55,0,0,1,0,0,1,0,11.91459,-18.42068,0,12.90057,-1.254641,.2851782,.1328945,7.89292,.19
1,1,43,2,0,0,1,0,1,0,12.54704,-18.42068,0,13.59097,-4.367103,.0126879,.1328945,7.89292,.19
1,1,52,0,1,1,0,0,0,1,15.57483,-18.42068,0,14.97255,-18.42068,0,.1328945,7.89292,.19
1,1,46,2,1,0,1,0,0,1,12.09317,-18.42068,0,14.4061,-.7578809,.4686585,.1328945,7.89292,.19
1,1,61,0,0,1,0,0,1,0,12.23563,-18.42068,0,14.09056,-.5250598,.59152,.1328945,7.89292,.19
1,1,46,0,0,1,0,0,0,1,12.27549,-18.42068,0,13.81822,-1.130643,.3228257,.1328945,7.89292,.19
0,0,61,0,1,0,0,1,1,0,11.3022,-18.42068,0,16.32104,-18.42068,0,.1328945,7.89292,.19
0,0,58,0,0,1,0,0,0,1,11.11699,-18.42068,0,13.54558,-18.42068,0,.1328945,7.89292,.19
1,1,52,2,1,0,1,0,0,1,12.52904,-2.754756,.0636245,13.92067,-4.021447,.017927,.1328945,7.89292,.19
1,1,46,3,1,0,1,0,1,0,12.69858,-18.42068,0,14.58565,-4.052376,.017381,.1328945,7.89292,.19
1,1,52,0,0,1,0,0,1,0,10.20843,-18.42068,0,12.25906,-18.42068,0,.1328945,7.89292,.19
1,1,40,0,1,1,0,0,1,0,11.82155,-18.42068,0,12.37522,-18.42068,0,.1328945,7.89292,.19
1,1,40,0,0,0,1,0,0,1,14.09944,-18.42068,0,16.81581,-.7885482,.4545041,.1328945,7.89292,.19
1,1,46,2,0,0,1,0,0,1,14.24958,-18.42068,0,16.3121,-3.680103,.0252204,.1328945,7.89292,.19
1,1,55,0,1,1,0,0,1,0,14.23948,-18.42068,0,15.89981,-.8013607,.448718,.1328945,7.89292,.19
1,1,58,3,1,1,0,0,0,1,11.41651,-18.42068,0,13.94843,-.6458266,.524229,.1328945,7.89292,.19
1,1,55,2,0,1,0,0,0,1,11.62941,-18.42068,0,13.44423,-1.330944,.2642276,.1328945,7.89292,.19
0,1,43,0,1,0,1,0,1,0,11.30239,-18.42068,0,13.3173,-1.308333,.2702703,.1328945,7.89292,.19
1,1,58,0,0,0,1,0,0,1,12.22088,-18.42068,0,14.1486,-.6887791,.5021888,.1328945,7.89292,.19
1,1,58,1,0,1,0,0,1,0,12.09782,-18.42068,0,13.93183,-18.42068,0,.1328945,7.89292,.19
1,1,58,1,0,1,0,0,1,0,11.49565,-18.42068,0,14.59505,-.7240138,.4848024,.1328945,7.89292,.19
1,1,58,0,0,1,0,0,0,1,11.97107,-18.42068,0,13.41321,-1.943924,.1431412,.1328945,7.89292,.19
1,1,43,2,0,0,1,0,0,1,14.0279,-18.42068,0,15.09748,-.596325,.5508322,.1328945,7.89292,.19
0,1,46,0,0,0,0,0,1,0,12.91735,-18.42068,0,15.39197,-1.723848,.1783784,.1328945,7.89292,.19
1,1,43,1,0,1,0,0,0,1,11.30239,-18.42068,0,12.45725,-18.42068,0,.1328945,7.89292,.19
1,1,58,0,0,0,0,0,1,0,12.36293,-18.42068,0,14.86995,-18.42068,0,.1328945,7.89292,.19
0,0,46,1,0,1,0,0,1,0,9.567444,-18.42068,0,3.352836,-18.42068,0,.1328945,7.89292,.19
1,1,55,0,0,0,1,0,0,1,12.60019,-18.42068,0,14.52808,-18.42068,0,.1328945,7.89292,.19
0,0,55,1,0,0,1,0,1,0,11.10178,-18.42068,0,12.49748,-1.343061,.2610455,.1328945,7.89292,.19
1,1,61,0,1,1,0,0,0,1,18.935,-18.42068,0,19.22479,-.6004965,.5485392,.1328945,7.89292,.19
0,0,58,1,0,0,1,0,1,0,10.37505,-18.42068,0,-11.03826,-18.42068,0,.1328945,7.89292,.19
0,1,43,1,0,1,0,0,1,0,11.02098,-18.42068,0,6.734263,-18.42068,0,.1328945,7.89292,.19
0,0,46,0,0,0,1,0,1,0,10.73059,-18.42068,0,12.35246,-18.42068,0,.1328945,7.89292,.19
0,0,49,0,0,1,0,0,1,0,11.80687,-18.42068,0,15.03606,-2.674149,.0689655,.1328945,7.89292,.19
0,0,43,1,0,0,1,0,0,1,10.94302,-18.42068,0,12.45487,-18.42068,0,.1328945,7.89292,.19
1,1,48,3,0,1,0,0,0,1,12.99603,-18.42068,0,14.06022,-3.887437,.0204978,-.1052154,9.962771,1.18
1,0,42,0,1,0,1,0,1,0,11.71413,-18.42068,0,11.79178,-5.451208,.0042911,-.1052154,9.962771,1.18
1,1,60,0,0,1,0,0,0,1,11.64395,-18.42068,0,12.80188,-18.42068,0,-.1052154,9.962771,1.18
1,1,57,0,1,0,0,1,1,0,14.47494,-18.42068,0,17.99457,-.1052131,.9001327,-.1052154,9.962771,1.18
1,1,54,0,0,1,0,0,0,1,15.33564,-18.42068,0,19.26424,-.8018975,.4484771,-.1052154,9.962771,1.18
1,1,57,1,1,1,0,0,0,1,-18.42068,-18.42068,0,16.54379,-2.099857,.122474,-.1052154,9.962771,1.18
1,1,57,0,0,1,0,0,0,1,11.47367,-18.42068,0,11.63352,-18.42068,0,-.1052154,9.962771,1.18
1,1,60,0,0,1,0,0,0,1,11.90497,-18.42068,0,10.75897,-18.42068,0,-.1052154,9.962771,1.18
0,1,57,0,1,1,0,0,1,0,11.85666,-18.42068,0,13.61321,-18.42068,0,-.1052154,9.962771,1.18
0,0,42,0,0,0,0,0,1,0,10.22247,,,-18.42068,,,-.1052154,9.962771,1.18
1,1,48,1,0,1,0,0,0,1,13.52928,-18.42068,0,15.25264,-.9849782,.3734474,-.1052154,9.962771,1.18
1,1,39,0,0,1,0,0,0,1,12.52077,-18.42068,0,14.96238,-3.518684,.0296384,-.1052154,9.962771,1.18
0,0,54,2,0,1,0,0,1,0,11.64921,-18.42068,0,13.75535,-3.852044,.0212363,-.1052154,9.962771,1.18
1,1,48,4,0,1,0,0,1,0,14.87355,-18.42068,0,17.25871,-4.152613,.0157233,-.1052154,9.962771,1.18
1,1,42,1,0,1,0,0,0,1,11.22392,-18.42068,0,10.78209,-18.42068,0,-.1052154,9.962771,1.18
1,1,39,0,1,1,0,0,0,1,12.67752,-4.016983,.0180072,13.00917,-.7588869,.4681873,-.1052154,9.962771,1.18
1,1,45,2,0,0,0,0,0,1,9.662754,-18.42068,0,11.62272,-18.42068,0,-.1052154,9.962771,1.18
